,close,high,low,open,volume
2018. 02. 19.,32.88,33.76,31.99,32.31,"4,675,180"
2018. 02. 18.,32.43,36.13,32.36,35.56,"1,711,760"
2018. 02. 17.,35.48,36.18,32.89,33.33,"4,010,330"
2018. 02. 16.,33.35,33.58,31.52,32.51,"4,480,170"
2018. 02. 15.,32.64,33.16,30.73,31.19,"5,114,490"
2018. 02. 14.,31.24,31.64,29.51,29.69,"6,311,520"
2018. 02. 13.,29.86,30.80,27.55,28.60,"8,404,720"
2018. 02. 12.,28.62,29.53,25.85,25.90,"4,064,320"
2018. 02. 11.,25.63,27.08,24.23,27.08,"4,492,130"
2018. 02. 10.,27.05,29.92,25.97,28.18,"5,989,860"
2018. 02. 09.,28.20,28.77,24.59,25.78,"5,621,940"
2018. 02. 08.,25.70,26.64,23.41,23.41,"6,199,920"
2018. 02. 07.,23.36,26.59,22.78,26.40,"5,791,760"
2018. 02. 06.,26.58,27.10,18.20,21.59,"6,158,420"
2018. 02. 05.,21.54,27.37,20.12,26.69,"4,912,880"
2018. 02. 04.,27.12,32.86,24.05,31.97,"5,343,820"
2018. 02. 03.,31.96,33.35,26.49,29.60,"6,790,260"
2018. 02. 02.,29.46,31.07,22.39,31.07,"9,135,540"
2018. 02. 01.,31.13,39.39,29.42,38.87,"11,955,300"
2018. 01. 31.,38.78,39.58,36.37,38.43,"5,642,280"
2018. 01. 30.,38.37,44.57,36.79,44.32,"6,051,400"
2018. 01. 29.,44.20,47.29,43.62,46.56,"3,634,000"
2018. 01. 28.,46.60,47.80,45.17,45.17,"5,132,220"
2018. 01. 27.,44.94,46.47,43.76,44.30,"6,871,510"
2018. 01. 26.,44.30,48.23,39.77,47.02,"5,479,060"
2018. 01. 25.,47.17,49.99,44.04,48.53,"6,394,650"
2018. 01. 24.,47.83,49.56,45.70,47.19,"9,471,610"
2018. 01. 23.,46.95,49.58,41.34,44.72,"9,407,480"
2018. 01. 22.,45.07,51.18,41.14,48.81,"11,446,300"
2018. 01. 21.,47.50,59.35,46.12,59.06,"12,904,400"
2018. 01. 20.,58.73,60.20,51.76,51.76,"17,234,600"
2018. 01. 19.,51.18,52.64,44.23,45.72,"15,272,900"
2018. 01. 18.,45.94,50.56,40.62,43.54,"13,511,800"
