,close,high,low,open,volume
2018. 01. 02.,6.01,6.25,5.36,5.36,"14,395,900"
2018. 01. 01.,5.36,5.42,5.04,5.29,"7,968,180"
2017. 12. 31.,5.28,5.30,4.83,4.90,"7,434,550"
2017. 12. 30.,4.92,5.44,4.66,5.42,"9,956,090"
2017. 12. 29.,5.42,5.56,5.08,5.10,"18,013,400"
2017. 12. 28.,5.06,5.09,4.39,4.98,"18,151,200"
2017. 12. 27.,4.96,5.08,4.69,5.00,"11,689,200"
2017. 12. 26.,4.95,5.24,4.60,4.89,"24,474,500"
2017. 12. 25.,4.91,5.18,3.80,3.82,"28,141,600"
2017. 12. 24.,3.81,3.91,3.30,3.91,"6,153,670"
2017. 12. 23.,3.87,4.43,3.74,3.77,"10,164,900"
2017. 12. 22.,3.74,4.58,2.87,4.52,"5,516,460"
2017. 12. 21.,4.54,4.89,4.38,4.50,"8,224,620"
2017. 12. 20.,4.49,4.73,4.22,4.73,"8,022,840"
2017. 12. 19.,4.73,5.03,4.55,4.71,"10,141,400"
2017. 12. 18.,4.73,4.74,3.85,4.01,"13,199,900"
2017. 12. 17.,4.00,4.13,3.78,3.81,"5,357,790"
2017. 12. 16.,3.77,3.92,3.69,3.71,"4,245,120"
2017. 12. 15.,3.69,3.79,3.43,3.77,"6,491,670"
2017. 12. 14.,3.74,4.11,3.62,3.85,"6,513,150"
2017. 12. 13.,3.86,4.15,3.38,3.66,"9,020,600"
2017. 12. 12.,3.65,3.73,2.90,2.98,"8,958,670"
2017. 12. 11.,2.98,2.98,2.52,2.54,"5,695,280"
2017. 12. 10.,2.54,2.74,2.49,2.74,"2,993,900"
2017. 12. 09.,2.72,2.93,2.65,2.66,"4,901,430"
2017. 12. 08.,2.66,2.74,2.42,2.50,"4,422,620"
2017. 12. 07.,2.50,2.60,2.40,2.50,"5,255,870"
2017. 12. 06.,2.50,2.81,2.46,2.81,"5,482,920"
2017. 12. 05.,2.80,3.10,2.61,2.67,"8,684,160"
2017. 12. 04.,2.67,2.74,2.48,2.56,"3,796,320"
2017. 12. 03.,2.56,2.71,2.44,2.50,"3,197,670"
2017. 12. 02.,2.51,2.64,2.47,2.53,"3,549,220"
2017. 12. 01.,2.54,2.60,2.31,2.44,"2,934,080"
2017. 11. 30.,2.45,2.54,2.19,2.37,"2,397,210"
2017. 11. 29.,2.35,2.89,2.33,2.60,"4,369,150"
2017. 11. 28.,2.60,2.70,2.58,2.68,"3,413,550"
2017. 11. 27.,2.68,2.78,2.63,2.66,"4,448,550"
2017. 11. 26.,2.67,2.88,2.54,2.65,"4,779,860"
2017. 11. 25.,2.65,2.73,2.60,2.73,"3,577,920"
2017. 11. 24.,2.73,2.75,2.31,2.41,"4,389,420"
2017. 11. 23.,2.41,2.46,2.21,2.25,"3,682,080"
2017. 11. 22.,2.24,2.25,2.12,2.13,"1,954,530"
2017. 11. 21.,2.12,2.19,2.07,2.18,"1,940,570"
2017. 11. 20.,2.17,2.18,2.08,2.09,"1,705,110"
2017. 11. 19.,2.09,2.19,2.04,2.06,"1,980,670"
2017. 11. 18.,2.07,2.07,1.92,1.96,"1,545,720"
2017. 11. 17.,1.97,2.01,1.93,2.00,"1,564,790"
2017. 11. 16.,1.98,2.02,1.91,2.02,"2,081,880"
2017. 11. 15.,2.02,2.07,1.96,2.02,"2,464,150"
2017. 11. 14.,2.04,2.04,1.93,1.96,"2,596,440"
2017. 11. 13.,1.96,2.01,1.80,1.80,"2,738,800"
2017. 11. 12.,1.81,1.93,1.77,1.93,"2,634,170"
2017. 11. 11.,1.92,1.96,1.83,1.86,"2,650,010"
