,close,high,low,open,volume
2015. 03. 29.,0.143690,0.152728,0.132684,0.151754,"9,685"
2015. 03. 28.,0.147172,0.163108,0.146979,0.157860,"11,669"
2015. 03. 27.,0.157248,0.166257,0.156354,0.158221,"11,436"
2015. 03. 26.,0.158244,0.168085,0.155272,0.155272,"15,400"
2015. 03. 25.,0.155216,0.195502,0.154771,0.169293,"22,318"
2015. 03. 24.,0.168925,0.181056,0.160586,0.160806,"17,816"
2015. 03. 23.,0.161736,0.172372,0.155755,0.156021,"18,208"
2015. 03. 22.,0.156461,0.159009,0.147451,0.153224,"10,607"
2015. 03. 21.,0.153221,0.153652,0.148596,0.149738,"7,944"
2015. 03. 20.,0.149776,0.161272,0.145051,0.145295,"14,834"
2015. 03. 19.,0.145191,0.151664,0.136479,0.141463,"12,620"
2015. 03. 18.,0.141585,0.149965,0.137327,0.143519,"8,756"
2015. 03. 17.,0.142820,0.149994,0.138564,0.140071,"11,414"
2015. 03. 16.,0.139884,0.162065,0.135504,0.139670,"12,454"
2015. 03. 15.,0.135120,0.143079,0.124903,0.132286,"10,841"
2015. 03. 14.,0.132439,0.133620,0.124911,0.133620,"7,672"
2015. 03. 13.,0.126775,0.139789,0.123766,0.131236,"8,516"
2015. 03. 12.,0.128838,0.136533,0.111662,0.115445,"13,167"
2015. 03. 11.,0.113982,0.142178,0.113982,0.132765,"11,140"
2015. 03. 10.,0.132733,0.160090,0.120747,0.146079,"11,121"
